"aha_id","year","Find","Send","Receive","Integrate","ClinInteropFx","Available","Used","DataUse","HospitalSend","HospitalReceive","AmbSend","AmbReceive","LTPACSend","LTPACReceive","BHSend","BHReceive","breadth_of_exchange","Barrier_Send","Barrier_Receive","Barrier_Other","Barriers","MFind","MSend","MReceive","Methods","IB_Extent_EHR","IB_Extent_HIE","IB_Extent_Prov","InfoBlocking","Core","Friction","largebed","medbed","smallbed","cah","cbsatype","piemr","mhsmemb","weight"
"6741952",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,0,0.625,0.333333333333333,0.5,0,0.277777777777778,0.666666666666667,0.714285714285714,0.571428571428571,0.650793650793651,0,0,0,0,87.5,30.952380952381,1,0,0,0,"Metro","Epic",1,1.4379987
"6741960",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.75,0.166666666666667,0.333333333333333,0,0.166666666666667,0.833333333333333,0.857142857142857,0.714285714285714,0.801587301587302,0,0,0,0,91.6666666666667,32.2751322751323,1,0,0,0,"Metro","Epic",1,1.4089135
"6741970",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,0,0.625,0.333333333333333,0.5,0,0.277777777777778,0.666666666666667,0.714285714285714,0.571428571428571,0.650793650793651,0,0,0,0,87.5,30.952380952381,1,0,0,0,"Metro","Epic",1,1.6006376
"6741980",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.5522876
"6742000",2025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.375,0,0.333333333333333,0.6,0.311111111111111,0,0,0,0,0,0,0,0,12.5,10.3703703703704,0,1,0,0,"Metro","Meditech",1,1.7573649
"6742005",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,95.8333333333333,44.7089947089947,1,0,0,0,"Metro","eClinical works",1,1.4089135
"6742018",2025,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.5,0.1,0.311111111111111,0.5,0.285714285714286,0.285714285714286,0.357142857142857,0,0,0,0,83.3333333333333,22.2751322751323,1,0,0,0,"Metro","Epic",NA,1.7362429
"6742025",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6742045",2025,1,1,1,1,1,0,0,0,0,0,0.5,0,0,0,0,0,0.0625,0,0,0.5,0.166666666666667,0.333333333333333,0.571428571428571,0.142857142857143,0.349206349206349,0,0,0,0,35.4166666666667,17.1957671957672,0,0,1,0,"Micro","MEDHOST",1,1.7102141
"6742057",2025,0.5,1,1,1,0.875,1,0,0.5,1,1,1,1,1,1,1,1,1,0.5,0.5,0.6,0.533333333333333,0,0.142857142857143,0.142857142857143,0.0952380952380952,1,1,1,1,79.1666666666667,54.2857142857143,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6742059",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,0,0.625,0.333333333333333,0.5,0,0.277777777777778,0.666666666666667,0.714285714285714,0.571428571428571,0.650793650793651,0,0,0,0,87.5,30.952380952381,0,1,0,0,"Metro","Epic",1,1.5625702
"6742084",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,100,41.005291005291,0,0,1,0,"Rural","Epic",1,1.8264908
"6742095",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,0.5,0.5,0.5,0.5,0.75,0,0,0,0,0.5,0.714285714285714,0.714285714285714,0.642857142857143,0,0,0,0,83.3333333333333,21.4285714285714,0,0,1,0,"Metro","Epic",1,1.8478839
"6742096",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,0,1,0,"Metro","Meditech",1,2.1414709
"6742110",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.4774034
"6742125",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,0,0.625,0.333333333333333,0.5,0,0.277777777777778,0.666666666666667,0.714285714285714,0.571428571428571,0.650793650793651,0,0,0,0,87.5,30.952380952381,0,1,0,0,"Metro","Epic",1,1.5625702
"6742135",2025,1,1,1,1,1,0.5,0.5,0.5,1,0,1,0,1,0,1,0,0.5,0.666666666666667,1,0.4,0.688888888888889,0.166666666666667,0.714285714285714,0.285714285714286,0.388888888888889,0,0,0,0,66.6666666666667,35.9259259259259,0,1,0,0,"Micro","Meditech",NA,2.1489913
"6742145",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.5625702
"6742160",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,100,41.005291005291,0,0,1,0,"Micro","Epic",1,1.7102141
"6742195",2025,0,0.5,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,1,0.7,0.622222222222222,0,0,0,0,0,0,1,0.333333333333333,4.16666666666667,31.8518518518518,0,0,1,0,"Rural","MEDHOST",NA,2.4532838
"6742210",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,0,1,1,"Metro","Epic",1,1.8478839
"6742220",2025,1,1,1,1,1,1,0.5,0.75,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.666666666666667,0.666666666666667,0.2,0.511111111111111,0.5,0.857142857142857,0.714285714285714,0.690476190476191,0,0,0,0,79.1666666666667,40.0529100529101,0,1,0,0,"Metro","Cerner",1,1.881361
"6742230",2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0.266666666666667,0,0.142857142857143,0,0.0476190476190476,0,0,0,0,0,10.4761904761905,0,1,0,0,"Metro","Cerner",1,1.7573649
"6742255",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6742280",2025,0.5,1,0.5,1,0.75,1,0.5,0.75,1,1,0,0.5,0,0,0,0,0.3125,0.333333333333333,0.333333333333333,0.2,0.288888888888889,0.333333333333333,0.285714285714286,0,0.206349206349206,1,1,0,0.666666666666667,60.4166666666667,38.7301587301587,0,0,1,1,"Metro","Cerner",NA,2.490901
"6742315",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,95.8333333333333,44.7089947089947,0,0,1,0,"Rural","eClinical works",1,1.8264908
"6742323",2025,1,1,1,0,0.75,0.5,0,0.25,0.5,0,0.5,0,0.5,0,0,0,0.1875,0.666666666666667,0.833333333333333,0.8,0.766666666666667,0.166666666666667,0.285714285714286,0.142857142857143,0.198412698412698,1,1,0,0.666666666666667,39.5833333333333,54.3915343915344,0,0,1,1,"Micro","CPSI/Evident",NA,2.4532838
"6742345",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.5625702
"6742372",2025,0.5,0.5,0.5,0.5,0.5,0.5,0,0.25,0.5,0.5,0,0,0.5,0,0,0,0.1875,0.666666666666667,0.833333333333333,0.6,0.7,0,0.142857142857143,0,0.0476190476190476,0,0,0,0,31.25,24.9206349206349,1,0,0,0,"Metro","Cerner",NA,1.7190247
"6742390",2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.666666666666667,0.6,0.7,0,0.142857142857143,0,0.0476190476190476,0,0,0,0,0,24.9206349206349,0,1,0,0,"Micro","MEDHOST",1,1.8591231
"6742395",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,95.8333333333333,44.7089947089947,0,1,0,0,"Micro","eClinical works",1,1.399888
"6742402",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,95.8333333333333,44.7089947089947,0,0,1,1,"Rural","Meditech",1,1.7102141
"6742430",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,100,41.005291005291,1,0,0,0,"Metro","Epic",1,1.6006376
"6742470",2025,1,1,1,0.5,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.571428571428571,0.142857142857143,0.515873015873016,0,0,0,0,29.1666666666667,17.1957671957672,0,0,1,1,"Rural","MEDHOST",NA,2.4532838
"6742561",2025,0,0.5,0.5,0,0.25,0.5,0,0.25,0,0,0,0.5,0,0,0,0,0.0625,0.5,0.666666666666667,1,0.722222222222222,0,0,0,0,0,0,0,0,18.75,24.0740740740741,0,1,0,0,"Metro","Meditech",1,1.6546744
"6742564",2025,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,1,0,1,0,1,0,0.5625,0.5,0.5,0.2,0.4,0,0,0,0,0,0,0,0,52.0833333333333,13.3333333333333,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6742566",2025,0.5,0,1,0,0.375,0,0,0,0,0.5,0,0.5,0,0,0,0,0.125,0,0,0,0,0,0,0.428571428571429,0.142857142857143,0,0,0,0,16.6666666666667,4.76190476190476,0,0,1,1,"Metro","Other",NA,2.490901
"6742567",2025,0.5,1,1,1,0.875,0,0.5,0.25,0,0,1,0.5,0,0,0,0,0.1875,0.333333333333333,0.166666666666667,0.4,0.3,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0,43.75,14.7619047619048,0,0,1,0,"Micro","Meditech",NA,2.4532838
"6742573",2025,1,1,0.5,0.5,0.75,0.5,0.5,0.5,1,0,1,0,1,0,1,0,0.5,0.666666666666667,1,0.9,0.855555555555556,0.5,0.285714285714286,0,0.261904761904762,1,0,1,0.666666666666667,58.3333333333333,59.4708994708995,0,0,1,0,"Micro","Epic",NA,2.4532838
"6742590",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,95.8333333333333,44.7089947089947,0,0,1,1,"Rural","Meditech",1,1.8264908
"6742635",2025,0.5,0,0.5,1,0.5,0,0.5,0.25,1,0,1,0,1,0,1,0,0.5,0.5,0,0.6,0.366666666666667,0,0,0,0,0,0,0,0,41.6666666666667,12.2222222222222,0,0,1,0,"Rural","CPSI/Evident",NA,2.4532838
"6742660",2025,1,1,1,0,0.75,0.5,1,0.75,1,0.5,1,0.5,1,0.5,1,0.5,0.75,0.333333333333333,0.333333333333333,0.6,0.422222222222222,0.333333333333333,0.428571428571429,0.285714285714286,0.349206349206349,0,0,0,0,75,25.7142857142857,0,1,0,0,"Metro","Cerner",NA,1.7213552
"6742735",2025,0,0.5,0.5,0.5,0.375,0.5,0,0.25,0.5,0,0.5,0.5,0.5,0,0.5,0,0.3125,0.5,0.666666666666667,1,0.722222222222222,0,0.142857142857143,0.142857142857143,0.0952380952380952,0,0,0,0,31.25,27.2486772486773,0,0,1,1,"Micro","Meditech",1,1.8264908
"6742778",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.6427084
"6742801",2025,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.25,0.333333333333333,0.166666666666667,0.3,0.266666666666667,0.5,0.285714285714286,0.285714285714286,0.357142857142857,0,0,0,0,75,20.7936507936508,0,0,1,1,"Rural","CPSI/Evident",NA,2.488085
"6742811",2025,0,0,0,0.5,0.125,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.4375,0.5,0.5,0.5,0.5,0,0,0,0,1,1,1,1,35.4166666666667,50,0,0,1,1,"Micro","Cerner",NA,2.2488253
"6742814",2025,1,1,0.5,0.5,0.75,0,0,0,0,0,0.5,0,0,0,0,0,0.0625,0.833333333333333,0.833333333333333,0.9,0.855555555555556,0.166666666666667,0.285714285714286,0,0.150793650793651,0,0,0,0,27.0833333333333,33.5449735449735,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6742865",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,1,0,0,0,"Metro","Meditech",1,1.8086135
"6742870",2025,0.5,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.666666666666667,0.8,0.655555555555556,0,0,0,0,0,0,0,0,8.33333333333333,21.8518518518519,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6742895",2025,0.5,0.5,0,0,0.25,0,0,0,0.5,0,0,0,0.5,0,0,0,0.125,0.5,0.166666666666667,0.3,0.322222222222222,0,0,0,0,0,0,0,0,12.5,10.7407407407407,0,0,1,1,"Rural","Cerner",NA,2.4532838
"6742910",2025,1,1,0.5,1,0.875,0.5,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0.25,0.666666666666667,0.5,0.4,0.522222222222222,0.5,0.285714285714286,0,0.261904761904762,0,0,0,0,54.1666666666667,26.1375661375661,0,0,1,1,"Rural","Cerner",NA,2.4532838
"6742911",2025,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.5,0.666666666666667,0.833333333333333,0.4,0.633333333333333,0.333333333333333,0.428571428571429,0.285714285714286,0.349206349206349,0,0,0,0,83.3333333333333,32.7513227513227,0,1,0,0,"Metro","Epic",1,1.5625702
"6742915",2025,1,0.5,0.5,0.5,0.625,0,0,0,0.5,0.5,0,0,0,0,0,0,0.125,0,0,0,0,0.166666666666667,0,0,0.0555555555555556,0,0,0,0,25,1.85185185185185,0,0,1,0,"Micro","CPSI/Evident",NA,2.4532838
"6743105",2025,1,1,1,0,0.75,1,1,1,0.5,0.5,0.5,0.5,0.5,0,0,0,0.3125,0.333333333333333,0.333333333333333,0.6,0.422222222222222,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0,0,1,0.333333333333333,68.75,40.2645502645503,1,0,0,0,"Metro","Epic",NA,1.7190247
"6743120",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,100,41.005291005291,1,0,0,0,"Metro","Epic",1,1.6006376
"6743122",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,1,0,0,0,"Metro","Meditech",1,1.5896592
"6743151",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,100,41.005291005291,0,1,0,0,"Metro","Epic",1,1.6546744
"6743189",2025,1,1,1,0,0.75,1,1,1,0,0,1,0,0,0,0,0,0.125,0.666666666666667,0.5,0.3,0.488888888888889,0.166666666666667,0.714285714285714,0.285714285714286,0.388888888888889,0,0,0,0,62.5,29.2592592592593,0,0,1,0,"Metro","Meditech",NA,2.490901
"6743200",2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Rural","",NA,2.4532838
"6743210",2025,0.5,0.5,0.5,1,0.625,0.5,0,0.25,1,0.5,1,0.5,0.5,0,0,0,0.4375,0.666666666666667,0.666666666666667,0.4,0.577777777777778,0,0,0,0,0,0,0,0,43.75,19.2592592592593,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6743291",2025,0,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.5,1,0.722222222222222,0,0,0.285714285714286,0.0952380952380952,0,0,0,0,16.6666666666667,27.2486772486773,0,0,1,1,"Micro","Cerner",NA,2.4532838
"6743292",2025,1,1,0,0.5,0.625,0.5,1,0.75,1,0,1,0,0,0,0,0,0.25,1,0.333333333333333,0.6,0.644444444444444,0.5,0.142857142857143,0.285714285714286,0.309523809523809,0,0,1,0.333333333333333,54.1666666666667,42.9100529100529,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6743330",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,0.5,0.5,0.5,0.5,0.75,0,0,0,0,0.5,0.714285714285714,0.714285714285714,0.642857142857143,0,0,0,0,83.3333333333333,21.4285714285714,0,0,1,0,"Micro","Epic",1,1.8264908
"6743345",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,100,41.005291005291,0,0,1,0,"Micro","Epic",1,1.8264908
"6743347",2025,1,0.5,0.5,0.5,0.625,1,1,1,1,0,0.5,0.5,0.5,0.5,0,0,0.375,0,0.166666666666667,0.1,0.0888888888888889,0.333333333333333,0,0,0.111111111111111,0,0,0,0,66.6666666666667,6.66666666666667,0,0,1,1,"Metro","Cerner",NA,2.490901
"6743364",2025,0.5,1,0.5,0,0.5,0.5,0,0.25,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0.375,0.833333333333333,0.666666666666667,0.2,0.566666666666667,0,0.142857142857143,0,0.0476190476190476,1,0,0,0.333333333333333,37.5,31.5873015873016,0,0,1,1,"Metro","CPSI/Evident",NA,2.490901
"6743555",2025,1,1,1,0,0.75,0.5,0.5,0.5,1,0,1,0.5,1,0.5,1,0.5,0.6875,0.166666666666667,0.166666666666667,0.1,0.144444444444444,0.166666666666667,0.285714285714286,0.142857142857143,0.198412698412698,1,1,0,0.666666666666667,64.5833333333333,33.6507936507936,0,0,1,1,"Rural","Cerner",NA,2.488085
"6743557",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.881361
"6743570",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,100,41.005291005291,1,0,0,0,"Metro","Epic",1,1.4379987
"6743580",2025,1,1,1,0.5,0.875,1,0.5,0.75,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5625,0.5,0.166666666666667,0.1,0.255555555555556,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0,1,1,0.666666666666667,72.9166666666667,45.8201058201058,0,0,1,1,"Micro","Meditech",NA,2.4532838
"6743621",2025,0,1,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0.0625,0.333333333333333,0.5,1,0.611111111111111,0,0.142857142857143,0,0.0476190476190476,0,0,0,0,10.4166666666667,21.957671957672,0,0,1,0,"Micro","CPSI/Evident",1,1.8071619
"6743625",2025,1,1,1,0.5,0.875,0.5,0.5,0.5,1,0.5,1,0.5,1,0.5,0,0,0.5625,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0,0,0,0,64.5833333333333,28.7830687830688,0,1,0,0,"Metro","Meditech",NA,2.1511657
"6743715",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,0,1,0,"Metro","Meditech",1,1.9808805
"6743723",2025,0,0.5,0.5,0,0.25,0.5,0,0.25,0,0,0,0.5,0,0,0,0,0.0625,0.5,0.666666666666667,1,0.722222222222222,0,0,0,0,0,0,0,0,18.75,24.0740740740741,0,1,0,0,"Metro","Epic",1,1.5625702
"6743745",2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.133333333333333,0,0,0,0,0,0,0,0,0,4.44444444444444,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6743797",2025,1,0.5,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0.1875,0,0,0,0,0.166666666666667,0,0,0.0555555555555556,0,0,0,0,22.9166666666667,1.85185185185185,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6743799",2025,0.5,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.7,0.344444444444444,0,0,0,0,0,0,0,0,4.16666666666667,11.4814814814815,0,0,1,0,"Rural","CPSI/Evident",NA,2.4532838
"6743800",2025,0.5,1,1,0.5,0.75,0.5,0,0.25,1,0.5,1,0.5,0,0,0,0,0.375,0.833333333333333,0.666666666666667,0.2,0.566666666666667,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0,45.8333333333333,23.6507936507936,0,0,1,1,"Rural","MEDHOST",1,1.8264908
"6744010",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6744020",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,0,0.625,0.333333333333333,0.5,0,0.277777777777778,0.666666666666667,0.714285714285714,0.571428571428571,0.650793650793651,0,0,0,0,87.5,30.952380952381,0,1,0,0,"Metro","Epic",1,1.5625702
"6749090",2025,1,1,1,1,1,0.5,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0.125,0.333333333333333,0.333333333333333,0.3,0.322222222222222,0.333333333333333,0.142857142857143,0.142857142857143,0.206349206349206,0,0,0,0,54.1666666666667,17.6190476190476,0,0,1,1,"Rural","Meditech",NA,2.488085
"6749550",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.333333333333333,0.5,0.444444444444444,0.5,0.571428571428571,0.285714285714286,0.452380952380952,0,0,1,0.333333333333333,100,41.005291005291,0,0,1,1,"Rural","Epic",1,1.8264908
"6810003",2025,1,1,1,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0,0.5,0,0.4375,0.833333333333333,0.5,0.3,0.544444444444445,0.333333333333333,0.142857142857143,0.142857142857143,0.206349206349206,0,0,0,0,64.5833333333333,25.026455026455,1,0,0,0,"Metro","Epic",1,1.6958193
"6810005",2025,1,1,1,1,1,0.5,0,0.25,1,0.5,0.5,0,1,0,0,0,0.375,0.833333333333333,0.833333333333333,0.2,0.622222222222222,0.166666666666667,0.142857142857143,0.142857142857143,0.150793650793651,0,0,0,0,54.1666666666667,25.7671957671958,0,0,1,1,"Rural","CPSI/Evident",NA,2.7238984
"6810007",2025,1,1,0.5,0.5,0.75,1,0.5,0.75,1,1,1,1,0.5,0.5,0.5,0,0.6875,0.833333333333333,0.666666666666667,0.2,0.566666666666667,0.666666666666667,0.142857142857143,0,0.26984126984127,0,0,0,0,72.9166666666667,27.8835978835979,0,1,0,0,"Micro","Meditech",1,1.6352754
"6810008",2025,0.5,0.5,0.5,0,0.375,0,0.5,0.25,0.5,0.5,0.5,0.5,0,0,0,0,0.25,1,0.5,0.3,0.6,0,0,0,0,0,0,0,0,29.1666666666667,20,0,0,1,0,"Metro","Meditech",NA,3.3808854
"6810010",2025,1,1,1,0,0.75,1,0.5,0.75,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.3,0.211111111111111,0.333333333333333,0.285714285714286,0.285714285714286,0.301587301587302,0,0,0,0,50,17.0899470899471,0,0,1,1,"Rural","Epic",NA,2.4813678
"6810020",2025,1,1,1,0.5,0.875,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.833333333333333,0.666666666666667,0.4,0.633333333333333,0.5,0.571428571428571,0.428571428571429,0.5,0,0,0,0,79.1666666666667,37.7777777777778,0,1,0,0,"Metro","Cerner",NA,1.798857
"6810085",2025,1,1,1,0.5,0.875,1,1,1,1,0.5,1,0.5,0,0.5,0,0.5,0.5,0.833333333333333,0.666666666666667,0.4,0.633333333333333,0.666666666666667,0.571428571428571,0.428571428571429,0.555555555555556,0,0,0,0,79.1666666666667,39.6296296296296,0,0,1,1,"Rural","Cerner",1,1.9574628
"6810110",2025,1,1,1,0.5,0.875,1,1,1,1,0.5,1,0.5,0,0.5,1,0.5,0.625,0.833333333333333,0.666666666666667,0.4,0.633333333333333,0.666666666666667,0.571428571428571,0.428571428571429,0.555555555555556,0,0,0,0,83.3333333333333,39.6296296296296,0,0,1,1,"Rural","Meditech",1,1.9574628
"6810125",2025,1,1,1,0.5,0.875,1,1,1,1,0.5,1,0.5,0,0.5,0,0.5,0.5,0.833333333333333,0.666666666666667,0.4,0.633333333333333,0.666666666666667,0.571428571428571,0.428571428571429,0.555555555555556,0,0,0,0,79.1666666666667,39.6296296296296,0,0,1,1,"Rural","Cerner",1,1.9574628
"6810129",2025,1,0.5,1,0,0.625,1,1,1,1,0,1,0,0.5,0,0.5,0,0.375,0.166666666666667,0,0.3,0.155555555555556,0.166666666666667,0.142857142857143,0.142857142857143,0.150793650793651,0,0,0,0,66.6666666666667,10.2116402116402,0,0,1,1,"Rural","Epic",NA,2.4813678
